Date,Nifty 50,Nifty Midcap,Gold ETF,Debt MF,REIT,SGB (proxy)
2019-02-12,-0.005271417887377283,-0.005548722052159949,-0.0032593066484192246,0.008366382286097318,0.0,-0.0032593066484192246
2019-02-14,-0.007879921603800577,-0.0056986185711462856,0.0,-0.028820954515564656,0.0,0.0
2019-02-15,-0.002014639281967212,-0.017154992951642578,0.008953772681500771,0.017535943959626543,0.0,0.008953772681500771
2019-02-18,-0.00778133902809619,-0.008005707694358044,0.007737491030276322,-0.0035351271176691235,0.0,0.007737491030276322
2019-02-19,-0.0034395975233135756,0.0016227417641627717,0.0025761892490665517,0.005765014302154814,0.0,0.0025761892490665517
2019-02-20,0.012362906803977669,0.013411006036282425,0.0050047921562397235,0.019400376020153987,0.0,0.0050047921562397235
2019-02-21,0.005067269008080633,0.00855419708122196,-0.007837401755177664,0.00432519336034809,0.0,-0.007837401755177664
2019-02-22,0.00016689586186968697,0.00774614229578785,-0.006097206029241575,0.0193798783913246,0.0,-0.006097206029241575
2019-02-25,0.008196078963680797,0.004410369254854052,0.002169160657327751,0.0033798024270468296,0.0,0.002169160657327751
2019-02-26,-0.004117591409631749,-0.0004959531312368481,-0.0010991008517757805,0.010526315789473717,0.0,-0.0010991008517757805
2019-02-27,-0.002644081343287419,0.004244307444621009,0.0020144478433654633,-0.002083301544189453,0.0,0.0020144478433654633
2019-02-28,-0.0013094150466157473,0.0077382357526223355,-0.0031592152726059863,0.025469673635537093,0.0,-0.0031592152726059863
2019-03-01,0.006578642575862936,0.01257614930113804,-0.014524230875133104,0.012215030575436048,0.0,-0.014524230875133104
2019-03-05,0.011409784628572783,0.018591846973023962,-0.020585379044710472,0.03620271908422712,0.0,-0.020585379044710472
2019-03-06,0.005965879573721855,0.007717428761715217,0.001597857859039209,0.007763930660473539,0.0,0.001597857859039209
2019-03-07,0.00047047817900125466,-0.004666507908158257,-0.00688968755755448,-0.023497639619247335,0.0,-0.00688968755755448
2019-03-08,-0.0020618006804727917,0.0010463100800519598,0.005083973644790518,0.001577870121372893,0.0,0.005083973644790518
2019-03-11,0.012020353532001593,0.022920286702576176,0.001176762780796814,0.020480522657108757,0.0,0.001176762780796814
2019-03-12,0.011922438828049886,0.004299069722840221,-0.005034779231863573,-0.0015437672101223932,0.0,-0.005034779231863573
2019-03-13,0.0035836901656514097,-0.005688052990726722,0.00835733282862594,-0.01623502368260421,0.0,0.00835733282862594
2019-03-14,0.00013664659273393553,-0.003770344298874906,-0.008253048669455088,0.018860492253316874,0.0,-0.008253048669455088
2019-03-15,0.007369987382364052,-0.0012329020296539817,-0.00037024467624469093,0.023524897924116273,0.0,-0.00037024467624469093
2019-03-18,0.0030936423551506387,0.0022592379885117975,-0.008271927662717227,0.009419743458024321,0.0,-0.008271927662717227
2019-03-19,0.006124495656707252,0.003144393437567894,0.008216432797753415,0.010824897285114599,0.0,0.008216432797753415
2019-03-20,-0.0009842344657688962,-0.0033697493282115465,-0.007496834375352868,-0.02917278472689877,0.0,-0.007496834375352868
2019-03-22,-0.005568018119008533,-0.00729862820963767,0.009170772147732986,0.0019018347401813518,0.0,0.009170772147732986
2019-03-25,-0.008959700017030503,-0.012130782205484358,8.800770114403278e-05,0.0318906662005225,0.0,8.800770114403278e-05
2019-03-26,0.011361384503600025,0.00942627288407949,-0.0016728724549455176,0.007358309541767527,0.0,-0.0016728724549455176
2019-03-27,-0.0033266013813597617,-0.002115109752231503,0.001269995669337609,-0.008400275722648676,0.0,0.001269995669337609
2019-03-28,0.010917400749215211,0.009045020049056829,-0.004598012599441592,-0.010313030689907299,0.0,-0.004598012599441592
2019-04-01,0.008569610252809001,0.01653741377807383,-0.005627966444867849,0.004093736493015587,0.0,-0.005627966444867849
2019-04-02,0.0037748939051200914,-0.006952771516508971,-0.003435094575770181,0.003706463423514217,-0.005021016404105572,-0.003435094575770181
2019-04-03,-0.005912133221091298,-0.003690856318233071,-0.004036321923874042,-0.011078258416017395,0.028713498698128115,-0.004036321923874042
2019-04-04,-0.003946272059030087,-0.0004494624391604418,0.005612734136404063,0.001493614904896523,0.01838055884432621,0.005612734136404063
2019-04-05,0.005858785593421345,0.0043718044785223675,-0.00016046775227396282,0.005965691619414404,0.0018600839770246402,-0.00016046775227396282
2019-04-08,-0.005267483083991831,-0.0036865233036451617,0.0093633231449326,-0.008895469799488076,-0.022184609848137082,0.0093633231449326
2019-04-09,0.005812417192683883,0.0038213689889488034,-0.0015019506552961248,0.010097249815809617,0.015965590486090697,-0.0015019506552961248
2019-04-10,-0.007509489773200095,-0.003185061886961993,0.0008494131502223556,-0.0003702417177746664,0.0046865210375066635,0.0008494131502223556
2019-04-11,0.0010704480058416621,0.003270144192648594,-0.0022101206366507142,0.004444475527162872,0.0024085198594483437,-0.0022101206366507142
2019-04-12,0.0040313191867198395,0.004353659175459601,-0.0015061947175435408,-0.0018436999580341284,0.024668167050514667,-0.0015061947175435408
2019-04-15,0.0040279653604204935,0.004187977377364094,-0.005483745833979259,0.005541175479176541,0.00644132033764766,-0.005483745833979259
2019-04-16,0.008280400884877803,0.005387561241206429,0.0007137368579839265,0.0077149521351478345,-0.0006488857953348415,0.0007137368579839265
2019-04-18,-0.0029142400664389223,-0.0043058257878337836,-0.0038873466041547955,-0.003281084636769349,-0.00017687493522067221,-0.0038873466041547955
2019-04-22,-0.013473352052831178,-0.01802634872369635,0.0025062098690584733,-0.01572788232538025,-0.01676682534154872,0.0025062098690584733
2019-04-23,-0.0015955909670886115,-0.0011610246495702414,-0.0012142782115328599,0.007060592164064516,-0.008646356921132248,-0.0012142782115328599
2019-04-24,0.012975193636658888,0.006565112434075537,-0.000339641943734037,0.013653096925333008,-0.0012110908667420928,-0.000339641943734037
2019-04-25,-0.007193374050953438,-0.00509308964134314,0.008495161528007555,-0.006188572280425908,0.0034563234407052335,0.008495161528007555
2019-04-26,0.009693568677590747,0.00021858102432648074,-0.001347784385346551,-0.002564091457159856,-0.011059026108723002,-0.001347784385346551
2019-04-30,-0.0005529726349993158,-0.00432652478187423,-0.0001420528156026446,0.00991555131482369,-0.020990362545477925,-0.0001420528156026446
2019-05-02,-0.001991836148409698,-0.005077262320934195,-0.012112586854568841,-0.003272732821377855,0.003338996716945264,-0.012112586854568841
2019-05-03,-0.0010661208128105448,-0.00438734284425657,-0.001096683436164092,0.002553801357676022,0.004852511356566946,-0.001096683436164092
2019-05-06,-0.00973339879186319,-0.0121596750308407,0.008153038277076696,-0.0025472960695152036,0.006160170267643483,0.008153038277076696
2019-05-07,-0.008652133673183404,-0.006708827013601204,0.0005355490426448561,-0.00802624277924846,0.01365978782997379,0.0005355490426448561
2019-05-08,-0.012041345863927244,-0.011570903753405637,0.00144529011302863,-0.009930138008841682,0.028104925455904484,0.00144529011302863
2019-05-09,-0.005075103956069027,-0.0028137847957772077,0.001852975315729033,-0.013744459070757054,-0.011837755139909367,0.001852975315729033
2019-05-10,-0.0020261741013145596,-0.0027654748408086904,-0.00019558549362130861,-0.009416196127457144,0.004092585742218491,-0.00019558549362130861
2019-05-13,-0.011588026384304118,-0.018236754375153152,0.005407371711054321,-0.014828874561291672,-0.01258567080502615,0.005407371711054321
2019-05-14,0.006624352638199937,0.002124653425460643,0.010349820630329853,0.0034735682407531776,0.02308154305921617,0.010349820630329853
2019-05-15,-0.005796606308085428,-0.004383813615864374,0.0005953033027576993,-0.007307712848369841,0.007657461435006896,0.0005953033027576993
2019-05-16,0.008971910851931497,-0.0004132238230141194,-0.00712256646313425,0.011235990760480874,-0.003302564911424888,-0.00712256646313425
2019-05-17,0.013329435330307948,0.008529193818848757,-0.003630938213133539,0.005747111737085309,-0.0017595683966853404,-0.003630938213133539
2019-05-20,0.036915407876193296,0.032596839089426455,-0.013072908097842117,0.04152381533668148,0.0018801812639965831,-0.013072908097842117
2019-05-21,-0.010073374389702572,-0.00821042920175341,0.001057503261193471,-0.013899088002721327,0.020056104560876253,0.001057503261193471
2019-05-22,0.0024596922232125173,-0.0004095531471199898,-0.0010563861294164978,0.01298221043602732,-0.003075636174986629,-0.0010563861294164978
2019-05-23,-0.006887993870017373,0.0036892345165746576,0.004301807847842065,-0.0007322794143580502,0.007756302539867477,0.004301807847842065
2019-05-24,0.016046067214389392,0.023214036041929953,-0.0008031085119698522,0.009893680518765269,-0.00432061828739394,-0.0008031085119698522
2019-05-27,0.006809330661248669,0.005340467462859655,0.0036974319936615707,0.015602333581579364,-0.0030745288067550725,0.0036974319936615707
2019-05-28,0.0003354368016101894,0.0037824682645262175,0.00017793140116539874,0.006073600488891717,0.00034577250956258077,0.00017793140116539874
2019-05-29,-0.005671205333752538,-0.007166291286495707,0.003594172191615508,-0.011008503821809179,0.004495323864144973,0.003594172191615508
2019-05-30,0.007149487319284775,0.0008398667101341406,-0.0057442291577759486,0.008976660559270266,0.010900572950904186,-0.0057442291577759486
2019-05-31,-0.0019337668306382838,0.00690629064149717,0.012196827488892614,0.0035587323883337074,0.004682079462498878,0.012196827488892614
2019-06-03,0.013901936014629301,0.01090359639427474,0.0053731291928640346,0.013829765216211598,-0.0022594835456665185,0.0053731291928640346
2019-06-04,-0.005534114111566901,-0.006145408460522028,0.0038550039384246393,0.0003497806515726509,0.010983558846393127,0.0038550039384246393
2019-06-06,-0.014798333410505293,-0.021306707484836318,0.010717561789983732,0.0006993166956958952,-0.007868057968365205,0.010717561789983732
2019-06-07,0.0022712730870713127,0.0003141566940527696,-0.0015543262486853449,-0.0038434873209636233,-0.02221163834147255,-0.0015543262486853449
2019-06-10,0.004384747505377318,0.0026897148027824613,-0.0038399689191875863,-0.008418090816955992,0.02860414851411197,-0.0038399689191875863
2019-06-11,0.0035981290613484873,0.005710795536959079,-0.006771880889983484,0.007074596828876123,0.018941668772429088,-0.006771880889983484
2019-06-12,-0.004964181988503125,-0.007892944321172712,0.006381036644528271,-0.004917435652440183,0.001322201963816827,0.006381036644528271
2019-06-13,0.0006592875347493088,-0.0005859076170984245,0.0014939118981627253,-0.002470868161409512,-0.018125198901963846,0.0014939118981627253
2019-06-14,-0.007617057296864349,-0.010453146851550521,0.014431428679943403,-0.004246314163534826,0.0006724817609389255,0.014431428679943403
2019-06-17,-0.012784029548381648,-0.015527973370730308,-0.01041312406114836,-0.014214627832487392,0.014080144063548294,-0.01041312406114836
2019-06-18,0.0016577587443133979,0.0012259849344891105,0.0038013169883910347,0.008291259702020382,-0.008225630921419147,0.0038013169883910347
2019-06-19,-4.259905700743083e-06,-0.005736759693640625,-0.0010500184644607335,-0.0017876023699676669,0.019928026068214644,-0.0010500184644607335
2019-06-20,0.012000205478679637,0.01681054597733289,0.025571236680620446,0.014326633862365323,0.01735550402886088,0.025571236680620446
2019-06-21,-0.009098433505187353,-0.0026650189531187696,0.0002015730129820703,-0.0056497121870150435,0.0033798742705750673,0.0002015730129820703
2019-06-24,-0.002085381356743965,0.0012645480511939144,0.008130374090252745,-0.007102299858777639,-0.0017910211367732076,0.008130374090252745
2019-06-25,0.008273734808782462,0.002529669169579085,0.013663473450497676,0.013590882709515695,-0.01183711032591328,0.013663473450497676
2019-06-26,0.004331778503613437,0.008060091756908916,-0.018723081596170532,0.007762855051869355,0.0002980616024235161,-0.018723081596170532
2019-06-27,-0.0005064338279993086,0.004956543593827023,-0.002144205590169035,0.0045518582124015605,0.005337630071544197,-0.002144205590169035
2019-06-28,-0.004450447465215945,-0.0017840093273514546,0.0065807961149479954,-0.006273973573548863,-0.011292341912266468,0.0065807961149479954
2019-07-01,0.006510389269786421,0.005094621077999628,-0.013125615063394047,-0.020343736199570084,-0.004360926627155592,-0.013125615063394047
2019-07-02,0.003767209141051886,0.0033161825770982034,0.0014195841366306805,0.014679550409318454,0.015357990773879893,0.0014195841366306805
2019-07-03,0.0005415644793391738,0.005153660255251102,0.017635313888823667,0.0038814611771100793,0.00943734829857834,0.017635313888823667
2019-07-04,0.0025174649128327786,0.0,-0.006815795874691499,0.0024604461492812035,0.007478941144823059,-0.006815795874691499
2019-07-05,-0.011350334557515662,-0.011799382994563179,0.01005178153816444,-0.02875174199378383,-0.005143481594583776,0.01005178153816444
2019-07-08,-0.02138240331360608,-0.020722794096139974,0.0015704757619603438,-0.04873647452298724,-0.00642250693926294,0.0015704757619603438
2019-07-09,-0.00023352472109261502,0.005315006935705968,-0.00896236925641325,-0.0007590306441792594,0.004747574750200156,-0.00896236925641325
2019-07-10,-0.004932545113165099,-0.007926664763733826,0.004663290253335228,-0.0060767127943686106,0.010277535970274032,0.004663290253335228
2019-07-11,0.007305046321514741,0.007202802847111833,0.014107119990261596,0.006878116341269447,-0.01458556507745612,0.014107119990261596
2019-07-12,-0.0026245922523520093,0.0019140655425124997,-0.008483874353130583,-0.009867181218892074,0.005577699926397228,-0.008483874353130583
2019-07-15,0.0031031905972733753,0.004174771470059291,0.006165928518699237,-0.004599495535897669,-0.0011737041958509442,0.006165928518699237
2019-07-16,0.006407297199588324,0.009934878742897224,0.001032274727214455,0.008471360281861573,0.019809493177753712,0.001032274727214455
2019-07-17,0.0021350634900458854,0.0022967167634844188,-0.0019642010512163077,-0.008400199168267841,-0.004529134888558217,-0.0019642010512163077
2019-07-18,-0.007751838235294128,-0.011240151622343597,0.015613462860240235,-0.025799002464717558,0.001919904730449451,0.015613462860240235
2019-07-19,-0.01531878214359883,-0.017105475519515245,0.007137688303900935,0.0015810639025137796,-0.02330770379832292,0.007137688303900935
2019-07-22,-0.006397075524881224,0.0007484050414392485,-0.010229776682374903,0.01065510876629161,0.022842374640499985,-0.010229776682374903
2019-07-23,-0.0013352832106081625,-0.004342833278078384,-0.0026243540076630323,-0.005076183717960814,-0.02241101354409525,-0.0026243540076630323
2019-07-24,-0.005273121293252303,-0.016052178939140016,0.0013805948416980574,-0.012166384282249254,0.013007917035743333,0.0013805948416980574
2019-07-25,-0.0016989534831232112,0.006438045536039105,0.00030819773808477,-0.011521689100052024,-0.004589619027267622,0.00030819773808477
2019-07-26,0.0028571795564771296,0.009571419214839505,-0.004896984743252508,-0.007636601009560873,-0.0030389651111492055,-0.004896984743252508
2019-07-29,-0.008427603929443195,-0.013427395962689825,-0.0005051121941456183,-0.021466207986282515,-0.006148792118226609,-0.0005051121941456183
2019-07-30,-0.009276785013729971,-0.01371705765296094,0.003929005013809883,-0.01531452542307854,-0.0247746791796577,0.003929005013809883
2019-07-31,0.00294076968140633,0.009029387008123502,-0.004319635696061974,0.018495107598831773,0.032327580037789794,-0.004319635696061974
2019-08-01,-0.012412304371289817,-0.012977952995047337,-0.00655652845313226,-0.01196859321739574,-0.020547465658382835,-0.00655652845313226
2019-08-02,0.0015801101434427256,0.003042879631302231,0.02674396473877194,-0.018797023930691714,0.0003003430009722585,0.02674396473877194
2019-08-05,-0.012252952282714391,-0.008116618022854127,0.022417659205662188,-0.017454229519245024,0.02181740691937395,0.022417659205662188
2019-08-06,0.007884888857643269,0.009637966506782725,0.006255692932328083,0.01559794677389914,-0.016040132213771208,0.006255692932328083
2019-08-07,-0.00847167355513434,-0.004584416670740721,0.014920254913922903,-0.010238897851962525,-0.02126614615467093,0.014920254913922903
2019-08-08,0.016300510829763803,0.012462130442076669,-0.0014241878740975933,0.01637927363233649,-0.00559780307799429,-0.0014241878740975933
2019-08-09,0.006997556657477588,0.0071379730207952186,0.0037110945804377238,-0.007633600753103376,-0.0037069077885488744,0.0037110945804377238
2019-08-13,-0.01654424529912324,-0.022887862353311417,0.01772323915497198,-0.027350401712896932,0.035694150984787454,0.01772323915497198
2019-08-14,0.009477595331455646,0.010840251072840701,-0.015868238062398787,0.0,0.01285661366678914,-0.015868238062398787
2019-08-16,0.0016682152620135504,0.0033032058190569646,0.0038441422046313622,0.004833067190042284,0.008773271572668051,0.0038441422046313622
2019-08-19,0.0005521991749806165,-0.0006903782679438253,0.001215722447063916,-0.004372556965462682,-0.008723530701256754,0.001215722447063916
2019-08-20,-0.0033382235519596737,-0.007628500010486872,0.007361208734328439,-0.01405356558590276,0.02586666146725336,0.007361208734328439
2019-08-21,-0.008922556475220111,-0.011689603023314565,-0.007111541282252332,-0.02138091016804544,-0.004404527393107149,-0.007111541282252332
2019-08-22,-0.016242829527789215,-0.013544870016723998,0.00758736830990947,-0.024578926948371493,0.005933929236728419,0.00758736830990947
2019-08-23,0.008192639025843995,0.008282614660047649,-0.003253112414613235,0.03826410094012789,0.0010273639885964858,-0.003253112414613235
2019-08-26,0.021100066785376237,0.018482874161605878,0.026260504928218076,0.013932560267073457,0.02701826362629034,0.026260504928218076
2019-08-27,0.004295591066795668,0.013275967751003037,-0.0003385550260313064,0.015514201673546335,-0.008530100893269554,-0.0003385550260313064
2019-08-28,-0.005335266523260329,-0.0047445643010254335,0.00773209632377081,-0.02357045009931369,-0.01831794755865901,0.00773209632377081
2019-08-29,-0.0088537862364102,0.0005666178078853612,0.0003215757120689222,0.0116226335171703,0.0008949341332027405,0.0003215757120689222
2019-08-30,0.006845829640179435,0.013750247454963116,-0.012360299147619047,-0.011047282778225753,0.029555381078137932,-0.012360299147619047
2019-09-03,-0.02044311880570615,-0.02161337304989297,0.01930502409840895,-0.024575480682980877,-0.0033969207094254328,0.01930502409840895
2019-09-04,0.004329545403159107,-0.0013082394894781135,0.0036137314487201255,0.013742521214338943,0.006689155675642988,0.0036137314487201255
2019-09-05,0.000299686931614751,0.0052130142611088726,-0.0018075860804397381,0.04202441664907708,0.018150422284502365,-0.0018075860804397381
2019-09-06,0.009061643373168504,0.004584480740059904,-0.028669471523949164,0.017779698911860153,0.022252941481438526,-0.028669471523949164
2019-09-09,0.005193547382711383,0.003341162539247655,0.004847155524873248,0.004260774793155786,0.0003912863119610588,0.004847155524873248
2019-09-11,0.0029673946046386845,0.0064516138673087475,-0.010553010498995263,-0.009758147866537059,-0.01523191838420701,-0.010553010498995263
2019-09-12,-0.00479356902496042,-0.00093695115307868,-0.005505368546908418,-0.004712965279880965,-0.003401739018019212,-0.005505368546908418
2019-09-13,0.008476944640087414,0.006661556815391156,-0.0007390487124245837,0.014205765398576764,0.006303075536258307,-0.0007390487124245837
2019-09-16,-0.006536749886833726,-0.00109224603489666,0.0038190158913948835,0.0016978317671512144,-0.009134990550684452,0.0038190158913948835
2019-09-17,-0.01689465993774708,-0.016769903189480573,0.003428523701832775,-0.016949136104436047,-0.014041203653207934,0.003428523701832775
2019-09-18,0.002130859163064436,0.006231747316802094,-0.007328234569363601,-0.004310361128499252,0.008438058016714711,-0.007328234569363601
2019-09-19,-0.012531589991591652,-0.008711360014699188,-0.009707238290188158,-0.014285710747034108,-0.0006531669484672875,-0.009707238290188158
2019-09-20,0.05319112930777714,0.05727741463274594,0.000609807230897097,0.03469472956946529,-0.03681173621227929,0.000609807230897097
2019-09-23,0.028915576657539077,0.018444287612899624,0.008059591014434098,0.019524660536866856,0.01772592252624916,0.008059591014434098
2019-09-24,-0.0010344649056013289,0.0010820208620172522,0.0001208434271611214,-0.011656980903803738,0.010388597651714848,0.0001208434271611214
2019-09-25,-0.012771612287114875,-0.016392621020856923,0.007812944064670146,-0.012215628094972453,-0.001904276750166578,0.007812944064670146
2019-09-26,0.01145084856589107,0.011879435156718188,-0.01075127968817069,0.025586288042656946,-0.0010173391101198082,-0.01075127968817069
2019-09-27,-0.005081564893442914,0.0002552854625217371,0.001061035503577834,-0.012889791092578484,0.0005346972591941945,0.001061035503577834
2019-09-30,-0.003296462425282254,-0.010705210573605406,-0.0014838752606745054,0.0037910763881887632,0.021834442934268283,-0.0014838752606745054
2019-10-01,-0.009983032105041145,-0.009827306737547503,-0.010069019151058733,-0.00965168035974373,-0.0069234820748655945,-0.010069019151058733
2019-10-03,-0.004040562773145462,-0.008317505466554187,0.02185937702879137,-0.00932208547233182,0.016827129912620142,0.02185937702879137
2019-10-04,-0.012307760296977222,-0.012640998420308858,0.008589645099571053,0.00042772580157390827,0.019533057252823394,0.008589645099571053
2019-10-07,-0.0043266837625002275,-0.014487450149040515,-0.0010998275814169123,-0.014108590522328157,0.04005904816658723,-0.0010998275814169123
2019-10-09,0.01679783285706482,0.013890412633736027,0.003541282304055038,0.005637513925671689,-0.023956311031304578,0.003541282304055038
2019-10-10,-0.006960833829169011,-0.006280890986434584,0.003128453348817173,-0.004312219886449031,-0.0007862516634590255,0.003128453348817173
2019-10-11,0.006275284833450412,0.003991644993004417,-0.004921960976372208,-0.0004330978265807417,0.013760529532584442,-0.004921960976372208
2019-10-14,0.003193315072573366,0.007256011704902754,0.002525112871933466,0.01863086250421153,0.0016462174566640453,0.002525112871933466
2019-10-15,0.007684353972992053,0.008174213108237183,0.005289471179486638,0.015312658734443874,-0.0022544239808605093,0.005289471179486638
2019-10-16,0.003123841334461419,0.008513384575279836,-0.0056152794792896366,0.005865076863270646,-0.001553439070059559,-0.0056152794792896366
2019-10-17,0.010672506051552677,0.014208535833559521,0.001571020401101464,0.008746317470669895,-0.02107645067541908,0.001571020401101464
2019-10-18,0.006516288783389612,0.01399145412077707,-0.000725060656935228,0.019405500992065505,-0.006141209870632491,-0.000725060656935228
2019-10-22,-0.006302602285396697,0.005347287483564278,-0.002902572974458284,0.004455192410838471,-0.007923998471010885,-0.002902572974458284
2019-10-23,0.001359123648397631,-0.0008344158246628153,0.003802119369369805,-0.0044354317091490625,0.0007573145754609101,0.003802119369369805
2019-10-24,-0.0018527934715960592,-0.0033829975033380366,-0.0027076415410415278,-0.010935619761985427,-0.008908534589236017,-0.0027076415410415278
2019-10-25,0.00011230477560042473,-0.0030557363184468,0.01720997083527731,-0.001638039123766255,0.01664717258763071,0.01720997083527731
2019-10-27,0.0,0.0,-0.004302696543443729,-0.0008202851149897716,-0.0051348714598514755,-0.004302696543443729
2019-10-29,0.017519938181983052,0.017455512982553545,-0.012406986437115797,0.016009826760132073,0.017165113156648593,-0.012406986437115797
2019-10-30,0.004857107869982835,0.006636779736482801,-0.0014980188423566743,0.0024242208461568993,-0.007181172703041305,-0.0014980188423566743
2019-10-31,0.0028157974888274317,0.0029926558287560745,0.012046895617257247,0.006449006483524755,-0.004122992098252398,0.012046895617257247
2019-11-01,0.0011070906504571099,-0.0005413644314932187,0.0033612293570954854,-0.0028033518922357947,0.016729306361289664,0.0033612293570954854
2019-11-04,0.004263888868356602,-0.0018688924458112322,0.00020479723288246987,0.006425696781659385,-0.015453935270289487,0.00020479723288246987
2019-11-05,-0.002018173043904281,-0.007348326418658124,-0.002793487152358165,-0.012769341645801346,-0.02338734278726473,-0.002793487152358165
2019-11-06,0.004099084396871566,0.0032293181933205073,-0.006731878075597275,-0.0016167747998691029,-0.0024019483621399162,-0.006731878075597275
2019-11-07,0.003844209304726398,0.0053287533986212665,-0.0022148946908318035,-0.007287461522910488,0.0027304244276156187,-0.0022148946908318035
2019-11-08,-0.008649599006986697,-0.010423105147775447,-0.008361127548094704,-0.012234956721389079,-0.028569291036336986,-0.008361127548094704
2019-11-11,0.0004450569159482054,0.0022509981252920586,0.0014475685084511802,0.0020644568879739644,0.016692598650146717,0.0014475685084511802
2019-11-13,-0.006127528029514329,-0.0053618822585438375,0.008121451824626424,-0.005356450995601336,0.022710051633194395,0.008121451824626424
2019-11-14,0.002672990768123773,-0.004346449293127441,0.0004729816292763367,-0.005385218063524322,0.019019832637232392,0.0004729816292763367
2019-11-15,0.001966845520657623,0.0007080451368723928,-0.008953432771081182,-0.006663883627108236,0.010149953576665594,-0.008953432771081182
2019-11-18,-0.0009205364347466549,-0.0014736231636686137,-0.003235130631920158,-0.0004192968017562304,0.008092018691822522,-0.003235130631920158
2019-11-19,0.004678329704657314,-0.0029160762630878745,0.008330828618878794,-0.0033557014762590764,0.01830700654736228,0.008330828618878794
2019-11-20,0.004941332311304558,0.006200086679175154,0.004286774339242072,-0.0004208850498949035,-0.0022825791343344948,0.004286774339242072
2019-11-21,-0.002558460196964596,-0.004012957855713872,-0.004430966916942003,-0.014736858167146427,0.013537985638959249,-0.004430966916942003
2019-11-22,-0.004511881140131235,-0.002609066694215345,0.00011873179054444627,0.008547041290593693,0.0029553062319178647,0.00011873179054444627
2019-11-25,0.013374538722098483,0.013696051757624561,-0.00944909104572067,-0.0012712155152787563,0.028236008124542966,-0.00944909104572067
